,close,date,high,low,open,open_close_diff,high_low_diff,sma,label
21,1303.5999800000002,2014-07-28,1309.3449699999999,1300.9000199999998,1307.3449699999999,-3.7449899999996887,8.444950000000063,1314.629755,0
22,1298.5999800000002,2014-07-29,1312.31995,1295.5,1304.0949699999999,-5.494989999999689,16.819950000000063,1313.2382574999997,0
23,1296.255,2014-07-30,1303.9000199999998,1291.8499800000002,1299.0800800000002,-2.825080000000071,12.050039999999626,1311.7095034999998,0
24,1282.19995,2014-07-31,1297.5,1280.5,1296.25,-14.050050000000056,17.0,1309.869501,0
25,1293.69995,2014-08-01,1297.44995,1280.3499800000002,1282.7351099999998,10.964840000000095,17.099969999999757,1308.5082459999999,1
26,1287.95496,2014-08-04,1295.57495,1286.1500199999998,1293.4050300000001,-5.450070000000096,9.424930000000131,1306.9094914999998,0
27,1288.8499800000002,2014-08-05,1294.1500199999998,1282.55005,1288.2249800000002,0.625,11.599969999999757,1305.3892404999997,1
28,1305.9199199999998,2014-08-06,1310.0,1287.19995,1288.30005,17.619869999999764,22.800050000000056,1304.2984869999998,1
29,1312.58496,2014-08-07,1315.30005,1302.0349099999999,1305.92004,6.664919999999938,13.265140000000201,1303.1407355,1
30,1309.80505,2014-08-08,1323.0,1305.3499800000002,1312.0999800000002,-2.2949300000002495,17.650019999999813,1301.700983,0
31,1308.4099099999999,2014-08-11,1311.63,1304.69995,1309.58496,-1.1750500000000557,6.930050000000165,1301.7614809999998,0
32,1315.6599099999999,2014-08-12,1316.5800800000002,1305.5999800000002,1308.44995,7.20995999999991,10.980099999999993,1302.8409729999998,1
33,1312.9550800000002,2014-08-13,1315.13,1304.80005,1308.82495,4.130130000000236,10.329950000000053,1303.5262269999998,1
34,1313.4550800000002,2014-08-14,1319.6500199999998,1308.8499800000002,1312.995,0.46008000000028915,10.800039999999626,1303.2334779999996,1
35,1304.75,2014-08-15,1315.4000199999998,1292.19995,1313.5300300000001,-8.780030000000124,23.20006999999987,1302.9459779999997,0
36,1298.3499800000002,2014-08-18,1304.7949199999998,1295.44995,1304.7949199999998,-6.444939999999633,9.344969999999876,1302.2409794999999,0
37,1295.7199699999999,2014-08-19,1302.45996,1293.8499800000002,1298.44995,-2.7299800000000687,8.609979999999723,1301.7094789999996,0
38,1291.92993,2014-08-20,1298.1550300000001,1287.75,1295.75,-3.820069999999987,10.405030000000124,1301.0959779999998,0
39,1276.68506,2014-08-21,1291.97998,1273.0,1291.75,-15.064939999999979,18.97998000000007,1300.2474794999998,0
40,1280.8501,2014-08-22,1283.25,1274.25,1276.69995,4.150150000000167,9.0,1298.9117374999998,1
41,1276.82495,2014-08-25,1281.69995,1274.44995,1280.02002,-3.195069999999987,7.25,1297.5729859999997,0
42,1281.25,2014-08-26,1291.30005,1275.48999,1276.8499800000002,4.400019999999813,15.810060000000021,1296.7054869999997,1
43,1282.70496,2014-08-27,1287.75,1280.17993,1281.12,1.5849600000001374,7.570069999999987,1296.0279849999997,1
44,1289.6500199999998,2014-08-28,1297.0,1282.31494,1282.81006,6.839959999999792,14.685060000000021,1296.4004885,1
45,1287.32007,2014-08-29,1291.9000199999998,1283.44507,1289.7050800000002,-2.385010000000193,8.454949999999826,1296.0814945,0
46,1287.14001,2014-09-01,1290.4000199999998,1282.55005,1287.32007,-0.18005999999991218,7.849969999999757,1296.040747,0
47,1265.35498,2014-09-02,1288.19995,1262.5300300000001,1287.125,-21.77001999999993,25.66991999999982,1294.865997,0
48,1269.4050300000001,2014-09-03,1271.80005,1261.31494,1265.375,4.030030000000124,10.485110000000077,1293.0402525000002,1
49,1261.60498,2014-09-04,1277.69995,1260.55005,1269.44995,-7.844969999999876,17.14989999999989,1290.4912535,0
50,1268.88,2014-09-05,1273.85498,1257.3449699999999,1261.5250199999998,7.354980000000296,16.510010000000193,1288.4450010000003,1
51,1255.4000199999998,2014-09-08,1271.95996,1251.51001,1268.7750199999998,-13.375,20.449949999999944,1285.7945065000001,0
52,1255.35498,2014-09-09,1258.5,1247.5,1255.4199199999998,-0.06493999999975131,11.0,1282.77926,0
53,1249.73499,2014-09-10,1257.94995,1243.94507,1255.45996,-5.724969999999985,14.004879999999957,1279.6182555,0
54,1240.8999,2014-09-11,1250.4000199999998,1235.01001,1249.73499,-8.835090000000037,15.390009999999847,1275.9904965,0
55,1229.4199199999998,2014-09-12,1241.8499800000002,1227.5999800000002,1240.8300800000002,-11.41016000000036,14.25,1272.2239925000001,0
56,1233.43994,2014-09-15,1238.81006,1225.70996,1229.57007,3.8698699999999917,13.100100000000111,1268.9784905000001,1
57,1235.6500199999998,2014-09-16,1242.4000199999998,1231.72998,1233.41003,2.239989999999807,10.670039999999744,1265.9749930000003,1
58,1223.3798800000002,2014-09-17,1239.6550300000001,1221.5250199999998,1235.60498,-12.225099999999884,18.13001000000031,1262.5474905000003,0
59,1225.0300300000001,2014-09-18,1228.19995,1215.89001,1223.3798800000002,1.6501499999999396,12.30993999999987,1259.964739,1
60,1216.3400900000001,2014-09-19,1228.9550800000002,1213.80005,1225.0,-8.659909999999854,15.155030000000124,1256.7392385,0
61,1215.01501,2014-09-22,1220.55005,1208.0449199999998,1215.0250199999998,-0.010009999999738284,12.505130000000236,1253.6487415000001,0
62,1223.4000199999998,2014-09-23,1235.9199199999998,1214.0,1215.07007,8.329949999999826,21.91991999999982,1250.7562425,1
63,1217.05005,2014-09-24,1226.4000199999998,1215.7800300000001,1223.36499,-6.314939999999979,10.619989999999689,1247.4734970000004,0
64,1221.57495,2014-09-25,1224.80005,1206.87,1217.0999800000002,4.474969999999757,17.930050000000165,1244.0697435,1
65,1218.26001,2014-09-26,1231.69995,1212.4199199999998,1221.55005,-3.29004000000009,19.280030000000124,1240.6167405,0
66,1215.92993,2014-09-29,1223.44995,1214.97998,1217.88501,-1.9550799999999526,8.469969999999876,1237.0562365,0
67,1208.2150900000001,2014-09-30,1220.245,1204.55005,1215.94995,-7.734859999999799,15.694949999999835,1234.1992420000001,0
68,1213.9000199999998,2014-10-01,1219.69995,1204.7199699999999,1208.255,5.645019999999704,14.979980000000069,1231.4239915,1
69,1214.6500199999998,2014-10-02,1222.5999800000002,1208.76001,1213.89001,0.7600099999997383,13.839970000000221,1229.0762435,1
70,1191.75,2014-10-03,1215.44995,1190.0999800000002,1214.6500199999998,-22.900019999999813,25.349969999999757,1225.2197435,0
71,1207.25,2014-10-06,1209.19995,1183.1499,1191.06494,16.18506000000002,26.050050000000056,1222.8122425,1
72,1208.94995,2014-10-07,1213.80005,1203.0,1207.1699199999998,1.7800300000001243,10.800050000000056,1220.491991,1
73,1221.1599099999999,2014-10-08,1224.4000199999998,1205.0449199999998,1208.875,12.284909999999854,19.355099999999993,1219.0632369999998,1
74,1224.3898900000002,2014-10-09,1233.5249,1219.07007,1221.0800800000002,3.3098099999999704,14.454829999999902,1218.2377364999998,1
75,1223.3300800000002,2014-10-10,1225.6500199999998,1217.44507,1224.23999,-0.9099099999998543,8.204949999999826,1217.9332444999995,0
76,1235.70996,2014-10-13,1237.94995,1222.7249800000002,1222.7249800000002,12.984979999999723,15.224969999999757,1218.0467454999998,1
77,1232.7750199999998,2014-10-14,1238.5999800000002,1231.04004,1235.8499800000002,-3.074960000000374,7.559940000000097,1217.9029954999999,0
78,1242.01001,2014-10-15,1250.0,1221.93994,1232.75,9.260009999999966,28.06006000000002,1218.8345019999997,1
79,1238.9699699999999,2014-10-16,1245.5999800000002,1235.44995,1241.95496,-2.9849900000001526,10.150030000000243,1219.531499,0
80,1238.19995,2014-10-17,1241.9000199999998,1231.76501,1238.78503,-0.5850800000000618,10.135009999999738,1220.624492,0
81,1246.9000199999998,2014-10-20,1249.19995,1234.6500199999998,1238.495,8.405019999999922,14.549930000000131,1222.2187424999997,1
82,1248.64502,2014-10-21,1255.39502,1245.3449699999999,1246.8999,1.7451200000000426,10.050050000000056,1223.4809924999997,1
83,1241.2849099999999,2014-10-22,1249.94995,1240.55005,1248.66003,-7.375120000000152,9.399899999999889,1224.6927354999998,0
84,1231.79004,2014-10-23,1244.75,1226.3499800000002,1241.23999,-9.449949999999944,18.400019999999813,1225.2034899999996,0
85,1231.05005,2014-10-24,1234.39502,1229.03503,1231.8499800000002,-0.7999300000001313,5.359989999999925,1225.8429919999999,0
86,1226.56006,2014-10-27,1232.125,1225.30005,1231.05005,-4.489990000000034,6.824949999999944,1226.3744984999998,0
87,1228.57007,2014-10-28,1235.67993,1222.4000199999998,1226.5249,2.0451700000000983,13.2799100000002,1227.3922475000002,1
88,1212.1500199999998,2014-10-29,1230.67993,1208.39502,1228.5250199999998,-16.375,22.28491000000008,1227.3047475,0
89,1198.88,2014-10-30,1216.86499,1196.0,1212.16003,-13.280029999999897,20.864990000000034,1226.5162465,0
90,1172.8499800000002,2014-10-31,1202.86499,1161.0,1199.85999,-27.01000999999974,41.864990000000034,1225.5712455000003,0
91,1165.57495,2014-11-03,1173.9699699999999,1161.75,1172.8499800000002,-7.275030000000243,12.219969999999876,1223.487493,0
92,1168.44995,2014-11-04,1175.0349099999999,1163.94995,1165.5900900000001,2.8598599999997987,11.08495999999991,1221.462493,1
93,1140.5800800000002,2014-11-05,1169.9199199999998,1137.80005,1168.39502,-27.81493999999975,32.119869999999764,1217.4335015,0
94,1141.94995,2014-11-06,1149.7050800000002,1138.18994,1140.5999800000002,1.3499699999997574,11.515140000000201,1213.3115044999997,1
95,1178.13,2014-11-07,1178.9199199999998,1131.61499,1141.94995,36.180050000000165,47.304929999999786,1211.0515004999997,1
96,1151.12,2014-11-10,1179.0999800000002,1147.3999,1178.0,-26.88000000000011,31.7000800000003,1206.8220024999996,0
97,1164.32495,2014-11-11,1173.42505,1146.0999800000002,1151.41504,12.909909999999854,27.32506999999987,1203.3994989999997,1
98,1162.67505,2014-11-12,1170.255,1157.0999800000002,1164.32007,-1.6450199999999313,13.155019999999922,1199.4327509999998,0
99,1162.51001,2014-11-13,1168.19995,1153.98999,1162.79004,-0.28003000000012435,14.20995999999991,1195.609753,0
100,1188.67505,2014-11-14,1193.75,1146.94995,1162.55005,26.125,46.800050000000056,1193.1335080000003,1
101,1186.63,2014-11-17,1194.44995,1181.58496,1188.83496,-2.204959999999801,12.864990000000034,1190.1200070000002,0
102,1197.06494,2014-11-18,1204.9000199999998,1183.4000199999998,1186.63,10.43493999999987,21.5,1187.541003,1
103,1182.75,2014-11-19,1202.4000199999998,1175.19995,1197.125,-14.375,27.20006999999987,1184.6142575,0
104,1193.7800300000001,2014-11-20,1197.25,1176.82495,1182.69507,11.084960000000137,20.425050000000056,1182.713757,1
105,1201.43994,2014-11-21,1207.94995,1186.89502,1193.8499800000002,7.589959999999792,21.054930000000013,1181.2332515000003,1
106,1197.0,2014-11-24,1204.44995,1192.80005,1201.18994,-4.189939999999979,11.649899999999889,1179.7552485,0
107,1200.94507,2014-11-25,1203.06006,1190.0999800000002,1197.05005,3.8950199999999313,12.960079999999834,1178.3739985000002,1
108,1197.8499800000002,2014-11-26,1201.94995,1194.92993,1200.91003,-3.060049999999819,7.020019999999931,1177.6589965,0
109,1190.9000199999998,2014-11-27,1199.7800300000001,1185.7750199999998,1197.91504,-7.015020000000277,14.005010000000311,1177.2599975000003,0
110,1167.51501,2014-11-28,1192.0999800000002,1165.25,1191.76001,-24.24499999999989,26.849980000000187,1176.993249,0
111,1211.98999,2014-12-01,1222.0999800000002,1142.8499800000002,1167.51501,44.47497999999996,79.25,1179.314001,1
112,1198.48999,2014-12-02,1214.0,1192.0,1212.20996,-13.719969999999876,22.0,1180.816003,0
113,1209.5349099999999,2014-12-03,1215.5,1194.51001,1198.44995,11.08495999999991,20.989990000000034,1184.2637444999998,1
114,1204.8501,2014-12-04,1213.5999800000002,1201.4050300000001,1209.55005,-4.699949999999944,12.194950000000063,1187.408752,0
115,1192.5800800000002,2014-12-05,1207.7199699999999,1186.3499800000002,1205.25,-12.66991999999982,21.36998999999969,1188.131256,0
116,1203.6500199999998,2014-12-08,1209.07007,1187.25,1190.79504,12.854979999999841,21.820069999999987,1190.757757,1
117,1231.4000199999998,2014-12-09,1238.5999800000002,1199.39502,1203.2749,28.125119999999924,39.204960000000256,1194.1115105000001,1
118,1226.41504,2014-12-10,1238.5999800000002,1224.745,1231.05005,-4.635009999999966,13.854980000000296,1197.29851,0
119,1227.6001,2014-12-11,1233.0999800000002,1216.0,1226.3400900000001,1.2600099999999657,17.099980000000187,1200.5530145,1
120,1222.62,2014-12-12,1228.5999800000002,1214.41504,1227.54004,-4.920040000000199,14.184940000000097,1202.250262,0
121,1193.1500199999998,2014-12-15,1224.4000199999998,1190.69995,1222.5900900000001,-29.440070000000333,33.70006999999987,1202.5762630000002,0
122,1197.0,2014-12-16,1223.64502,1187.5,1193.19995,3.8000500000000557,36.14501999999993,1202.5730159999998,1
123,1189.42505,2014-12-17,1203.0949699999999,1183.30005,1197.05005,-7.625,19.79491999999982,1202.9067685,0
124,1198.7749,2014-12-18,1213.995,1188.19995,1189.68994,9.08495999999991,25.795049999999947,1203.156512,1
125,1195.6550300000001,2014-12-19,1201.5,1193.80493,1198.55005,-2.8950199999999313,7.695069999999987,1202.8672665000001,0
126,1176.42004,2014-12-22,1203.58496,1170.7949199999998,1195.73999,-19.319950000000063,32.79004000000009,1201.8382685000001,0
127,1176.55005,2014-12-23,1185.0999800000002,1172.5999800000002,1176.3499800000002,0.20006999999986874,12.5,1200.6185175000003,1
128,1175.14001,2014-12-24,1181.3449699999999,1172.80005,1176.55005,-1.4100399999999809,8.54491999999982,1199.4830190000002,0
129,1174.0999800000002,2014-12-25,1174.11499,1174.0999800000002,1174.11499,-0.015009999999847423,0.015009999999847423,1198.6430169999999,0
130,1196.06006,2014-12-26,1199.2750199999998,1173.0999800000002,1174.11499,21.945069999999987,26.175039999999626,1200.0702695,1
131,1183.31006,2014-12-29,1197.60498,1178.8499800000002,1196.05005,-12.739990000000034,18.75499999999988,1198.636273,0
132,1200.4000199999998,2014-12-30,1210.8499800000002,1180.82495,1183.31006,17.08995999999979,30.025030000000243,1198.7317744999998,1
133,1184.35999,2014-12-31,1203.97998,1179.6500199999998,1200.56006,-16.200070000000096,24.329960000000256,1197.4730285,0
134,1184.31006,2015-01-01,1184.62,1182.3999,1184.28503,0.025030000000015207,2.220100000000002,1196.4460265,1
135,1188.72998,2015-01-02,1195.1550300000001,1167.55005,1182.505,6.2249799999999595,27.60498000000007,1196.2535215,1
136,1204.73499,2015-01-05,1208.05005,1177.68994,1188.38501,16.34997999999996,30.360110000000077,1196.3077700000003,1
137,1219.05005,2015-01-06,1223.55005,1201.7749,1204.81006,14.239990000000034,21.775150000000167,1195.6902715000003,1
138,1211.4000199999998,2015-01-07,1219.5,1209.06006,1218.56006,-7.160040000000208,10.439939999999979,1194.9395205000003,0
139,1208.8999,2015-01-08,1216.80005,1204.63,1211.3499800000002,-2.4500800000002982,12.170049999999947,1194.0045105000004,0
140,1223.25,2015-01-09,1224.22998,1207.14001,1208.85999,14.390010000000075,17.089969999999994,1194.0360105000002,1
141,1233.44995,2015-01-12,1236.05005,1217.60999,1223.19995,10.25,18.44006000000013,1196.051007,1
142,1230.9000199999998,2015-01-13,1244.5,1227.33997,1233.19995,-2.2999300000001313,17.160030000000006,1197.746008,0
143,1228.94995,2015-01-14,1244.5999800000002,1225.0349099999999,1230.8499800000002,-1.9000300000002426,19.565070000000333,1199.7222530000001,0
144,1262.75,2015-01-15,1266.88501,1225.80005,1228.70996,34.04004000000009,41.08495999999991,1202.9210079999998,1
145,1280.4000199999998,2015-01-16,1282.22998,1255.0,1262.69995,17.70006999999987,27.22998000000007,1207.1582574999998,1
146,1276.8499800000002,2015-01-19,1281.75,1272.17505,1280.30005,-3.4500699999998687,9.574949999999944,1212.1797544999997,0
147,1295.25,2015-01-20,1297.23999,1274.10498,1276.3601099999998,18.88989000000015,23.135009999999966,1218.114752,1
148,1293.25,2015-01-21,1305.67505,1284.69995,1295.35999,-2.109989999999925,20.97510000000011,1224.0202514999999,0
149,1302.23499,2015-01-22,1307.9050300000001,1279.0999800000002,1293.04004,9.194949999999835,28.805049999999937,1230.427002,1
150,1294.38,2015-01-23,1303.0,1284.30005,1302.30005,-7.9200499999999465,18.699949999999944,1235.342999,0
151,1281.44995,2015-01-26,1299.3499800000002,1275.80005,1294.32495,-12.875,23.54993000000013,1240.2499935,0
152,1292.32495,2015-01-27,1297.69995,1272.19995,1281.5249,10.800050000000056,25.5,1244.8462399999999,1
153,1284.57007,2015-01-28,1293.92505,1279.5999800000002,1291.9000199999998,-7.329949999999826,14.325069999999869,1249.856744,0
154,1257.10498,2015-01-29,1286.5999800000002,1251.5999800000002,1284.51001,-27.405029999999897,35.0,1253.49649,0
155,1283.80005,2015-01-30,1284.9000199999998,1256.80005,1257.5800800000002,26.219969999999876,28.099969999999757,1258.2499935,1
156,1274.3400900000001,2015-02-02,1284.1001,1266.30005,1283.4000199999998,-9.059929999999667,17.800050000000056,1261.7302485,0
157,1260.19995,2015-02-03,1286.0800800000002,1255.4000199999998,1274.3499800000002,-14.150030000000243,30.680060000000367,1263.7877435,0
158,1269.20496,2015-02-04,1272.56006,1256.5,1260.3499800000002,8.854979999999841,16.06006000000002,1266.6779904999999,1
159,1264.75,2015-02-05,1274.26001,1256.19995,1269.20996,-4.45995999999991,18.06006000000002,1269.4704955000002,0
160,1233.95996,2015-02-06,1268.88,1228.19995,1264.75,-30.79004000000009,40.680050000000165,1270.0059935000002,0
161,1239.1500199999998,2015-02-09,1243.7750199999998,1232.9000199999998,1233.80005,5.349969999999757,10.875,1270.290997,1
162,1233.5999800000002,2015-02-10,1246.01501,1231.0,1239.1500199999998,-5.550039999999626,15.015010000000075,1270.425995,0
163,1218.75,2015-02-11,1238.92993,1216.5999800000002,1233.73999,-14.989990000000034,22.329949999999826,1269.9159974999998,0
164,1221.94995,2015-02-12,1233.07495,1216.80005,1219.07495,2.875,16.27489999999989,1267.8759949999999,1
165,1229.72998,2015-02-13,1235.1500199999998,1221.69995,1221.9199199999998,7.810060000000249,13.450069999999869,1265.3424929999999,1
166,1230.9749800000002,2015-02-16,1236.89001,1227.60999,1229.75,1.224980000000187,9.28002000000015,1263.0487429999998,1
167,1209.6500199999998,2015-02-17,1234.1500199999998,1203.8499800000002,1230.9751,-21.3250800000003,30.300039999999626,1258.768744,0
168,1212.41504,2015-02-18,1213.6500199999998,1197.69995,1209.81006,2.6049800000000687,15.950069999999869,1254.7269959999999,1
169,1206.98999,2015-02-19,1223.1500199999998,1205.4851099999998,1212.37,-5.3800099999998565,17.664909999999963,1249.964746,0
170,1201.88,2015-02-20,1215.55493,1198.30493,1206.76001,-4.8800099999998565,17.25,1245.3397459999999,0
171,1201.72998,2015-02-23,1210.5,1190.86499,1201.86499,-0.13500999999996566,19.635009999999966,1241.3537475,0
172,1200.52002,2015-02-24,1204.6699199999998,1190.5,1201.76001,-1.2399900000000343,14.16991999999982,1236.763501,0
173,1204.94995,2015-02-25,1212.0,1200.25,1200.44995,4.5,11.75,1232.782495,1
174,1209.5300300000001,2015-02-26,1220.19995,1203.5999800000002,1204.95996,4.570070000000214,16.599969999999757,1230.4037475,1
175,1213.2249800000002,2015-02-27,1219.45496,1204.5449199999998,1209.4751,3.7498800000000756,14.910040000000208,1226.8749940000002,1
176,1206.94995,2015-03-02,1223.39001,1204.63501,1213.2750199999998,-6.325069999999869,18.75500000000011,1223.505487,0
177,1203.6500199999998,2015-03-03,1214.94507,1195.44995,1206.94995,-3.2999300000001313,19.495120000000043,1220.6779904999999,0
178,1200.25,2015-03-04,1209.1499,1198.0999800000002,1203.6500199999998,-3.400019999999813,11.049919999999702,1217.2302425,0
179,1198.3499800000002,2015-03-05,1209.56006,1196.5900900000001,1200.25,-1.900019999999813,12.969969999999876,1213.9102415,0
180,1165.58997,2015-03-06,1200.82495,1163.8300800000002,1198.3449699999999,-32.75499999999988,36.994869999999764,1210.491742,0
181,1167.19995,2015-03-09,1175.44995,1165.47998,1165.56006,1.639889999999923,9.969969999999876,1206.8942384999998,1
182,1161.82495,2015-03-10,1170.6500199999998,1155.0999800000002,1167.29004,-5.465090000000146,15.550039999999626,1203.305487,0
183,1155.18994,2015-03-11,1165.36499,1147.57495,1161.7251,-6.535160000000133,17.79004000000009,1200.127484,0
184,1153.6500199999998,2015-03-12,1166.75,1148.5999800000002,1155.2749,-1.6248800000000756,18.150019999999813,1196.7124875,0
185,1158.5250199999998,2015-03-13,1161.9550800000002,1151.495,1153.7251,4.799919999999702,10.46008000000029,1193.1522395,1
186,1154.8499800000002,2015-03-16,1164.3499800000002,1150.4699699999999,1158.69995,-3.8499699999997574,13.880010000000311,1189.3459895,0
187,1149.6500199999998,2015-03-17,1160.0,1142.69995,1154.8499800000002,-5.199960000000374,17.300050000000056,1186.3459895,0
188,1167.8499800000002,2015-03-18,1176.0,1145.9000199999998,1149.42505,18.42493000000013,30.099980000000187,1184.1177365,1
189,1171.4000199999998,2015-03-19,1178.0250199999998,1159.68506,1167.69995,3.7000699999998687,18.33995999999979,1182.338238,1
190,1183.0999800000002,2015-03-20,1188.5,1168.8499800000002,1171.3499800000002,11.75,19.650019999999813,1181.399237,1
191,1189.68994,2015-03-23,1192.0,1179.3499800000002,1182.60999,7.0799500000000535,12.650019999999813,1180.797235,1
192,1193.26001,2015-03-24,1195.5,1185.5,1189.42505,3.83495999999991,10.0,1180.4342345,1
193,1195.3499800000002,2015-03-25,1200.30005,1186.7249800000002,1193.19507,2.1549100000002,13.575069999999869,1179.954236,1
194,1204.82495,2015-03-26,1220.30005,1194.44995,1195.45996,9.364990000000034,25.85010000000011,1179.7189819999999,1
195,1198.58997,2015-03-27,1206.31494,1192.5,1204.8701199999998,-6.280149999999821,13.814939999999979,1178.9872314999998,0
196,1185.9050300000001,2015-03-30,1199.68506,1182.44995,1198.255,-12.349969999999985,17.235110000000077,1177.9349854999998,0
197,1183.7251,2015-03-31,1191.0,1178.55005,1186.0449199999998,-2.3198199999997087,12.449949999999944,1176.9387394999999,0
198,1204.05005,2015-04-01,1208.69995,1180.8499800000002,1183.3499800000002,20.70006999999987,27.849969999999757,1177.1287420000003,1
199,1202.62,2015-04-02,1207.495,1195.04004,1204.12,-1.5,12.4549599999998,1177.3422430000003,0
200,1202.995,2015-04-03,1202.995,1200.29004,1202.58997,0.405029999999897,2.704959999999801,1179.2124945,1
201,1215.0349099999999,2015-04-06,1224.4000199999998,1202.995,1202.995,12.039909999999963,21.405019999999922,1181.6042425,1
202,1209.2199699999999,2015-04-07,1215.94995,1207.5999800000002,1214.94995,-5.729980000000069,8.349969999999757,1183.9739935,0
203,1202.43994,2015-04-08,1212.505,1197.55005,1209.1500199999998,-6.710079999999834,14.954950000000053,1186.3364935,0
204,1194.7749,2015-04-09,1203.51001,1192.69995,1202.43994,-7.66504000000009,10.810060000000021,1188.3927374999998,0
205,1207.5,2015-04-10,1210.875,1193.0999800000002,1194.80005,12.699949999999944,17.775019999999813,1190.8414865,1
206,1198.8400900000001,2015-04-13,1209.6500199999998,1196.19995,1207.9099099999999,-9.069819999999709,13.450069999999869,1193.0409919999997,0
207,1192.8499800000002,2015-04-14,1201.63,1183.6499,1198.8499800000002,-6.0,17.98010000000022,1195.2009899999998,0
208,1202.625,2015-04-15,1204.8499800000002,1188.9000199999998,1192.81494,9.810060000000021,15.949960000000374,1196.939741,1
209,1198.55493,2015-04-16,1209.28503,1194.5,1202.6500199999998,-4.0950899999998,14.785030000000006,1198.2974865,0
210,1204.30005,2015-04-17,1207.92505,1197.19995,1198.60999,5.6900600000001305,10.725100000000111,1199.3574899999999,1
211,1195.9050300000001,2015-04-20,1209.28503,1191.19995,1204.4000199999998,-8.494989999999689,18.08508000000006,1199.6682445000001,0
212,1202.80493,2015-04-21,1204.44995,1192.9000199999998,1195.94995,6.854980000000069,11.549930000000131,1200.1454905,1
213,1187.255,2015-04-22,1205.05005,1185.4000199999998,1202.4000199999998,-15.145019999999704,19.650030000000243,1199.7407415000002,0
214,1193.5999800000002,2015-04-23,1198.1699199999998,1184.0,1187.26001,6.339970000000221,14.16991999999982,1199.179493,1
215,1179.44995,2015-04-24,1196.14001,1174.5999800000002,1194.0949699999999,-14.645019999999931,21.540029999999888,1198.222492,0
216,1202.0999800000002,2015-04-27,1207.44995,1179.0,1179.0,23.099980000000187,28.449949999999944,1199.0322394999998,1
217,1212.57007,2015-04-28,1215.30005,1199.2800300000001,1202.11499,10.455079999999953,16.02001999999993,1200.474488,1
218,1204.85498,2015-04-29,1214.16003,1201.45996,1212.19995,-7.344969999999876,12.700070000000096,1200.5147345,0
219,1184.3449699999999,2015-04-30,1207.3499800000002,1176.80005,1204.68994,-20.344970000000103,30.54993000000013,1199.6009829999998,0
220,1178.4699699999999,2015-05-01,1185.3499800000002,1170.0,1184.3499800000002,-5.880010000000311,15.349980000000187,1198.3747314999996,0
221,1188.44995,2015-05-04,1193.05005,1177.61499,1178.19995,10.25,15.435060000000021,1197.0454834999998,1
222,1193.3499800000002,2015-05-05,1200.005,1185.80005,1188.44995,4.900030000000243,14.204950000000053,1196.2519839999998,1
